gene	0	4	8	12	16	20	24	28	32	36	40	44
FBXO44	3.548424293916501	3.6746753223501627	3.659787587181405	3.688202743130738	3.5537168320374763	3.7217444965536317	3.6011735338770734	3.9314845073830162	3.60961314376308	3.5489420959363938	3.8531972547703566	3.978442770733651
FBXO6	1.1580332018666215	1.8912402971252444	1.6232628819055877	1.7489291742481954	1.8392420914567995	1.429096366536898	1.715643018180544	2.0229465505735833	1.4642395765304994	1.1014013141245298	1.6179566680959305	1.6458814655472964
DRAXIN	1.8867179154915168	2.3731971681450594	2.50012387799492	2.360648011443153	2.689674883338254	2.370705538449684	2.6119560865416727	2.5884615984083794	2.4110031377745624	2.8400160046282332	2.3821581391712594	2.639878105166187
AGTRAP	4.86827685054714	5.135202394328542	5.488453952770591	5.420074746452268	5.149584553158137	5.323456541696934	5.467660974590545	5.1861558480003165	5.322126451818758	5.395145080158317	5.395426170279204	5.386662669524877
C1orf167	0.0	0.0	0.0	0.0	0.036849046796502014	0.0	0.05409092400337327	0.039772198033630746	0.0	0.044536668073051414	0.0	0.0
CLCN6,NPPA-AS1	3.326717098584471	3.397207419279748	3.5450911217307977	3.1931077932497507	3.3403073181566265	3.019077382293779	2.997787373991787	3.4753313655410394	3.4768352939350304	3.1439680311075398	3.352755700654472	3.047684954109024
RNU5E-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLOD1	6.865708529888648	6.840916365331433	6.919554611358269	7.0493584943282634	6.992870376408199	6.9805509013460645	6.871474058385383	7.0342047084062695	6.761458152342451	7.083649515417934	6.985523199933295	6.920043141503931
MFN2	5.14392396382672	4.851224329629626	4.918362380164469	4.854778640475167	4.856208874656614	4.906015095021674	4.88508622529017	4.7420062108667365	4.842938616731921	4.786638178532334	4.8239531164050575	4.910478441243962
MIIP	4.137110007802351	3.921083992929919	4.172895496011869	4.34812616814684	3.931569603447609	4.20667447787018	3.996759315998535	4.015336991412759	3.874895305767207	4.157132662814948	4.009418839383327	4.005804173191482
MIR6729	0.0	0.0	0.0	0.0	0.0	9.74941023883311	0.0	0.0	9.346028320923583	0.0	0.0	0.0
TNFRSF8	0.28342400109189686	0.0	0.06465194673103347	0.1662488231434654	0.04833929141088381	0.05928369490620789	0.07082880203735954	0.28119258774424477	0.21234521347504254	0.11450482406805289	0.048497772497278116	0.15392593385978498
MIR7846,TNFRSF1B	0.33927423487534764	0.8237151264604585	0.44184888771704817	0.21302495310059785	0.4850372469135	0.4530918851646013	0.1985394139500121	0.588538833417439	0.5506849828511409	0.4470131153144125	0.48640031780670184	0.22036462867845133
MIR4632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS13D	2.5014340495382505	2.327261965078175	2.5310744847416804	2.3790691726251065	2.573110299026101	2.392572963267371	2.554881044571213	2.5224073381155208	2.5920072649182613	2.490701045230559	2.3825787241586935	2.515399600339311
