gene	amplitude	phase	mean	r2	p_value
LINC01448	-0.17049917752729485	-0.2207264687150291	0.11972860573832662	0.41735960846732645	0.08796353003383839
LINC01473	-0.2433171107160951	0.206013225537174	0.23961112945949917	0.42062837580258505	0.08576448706156503
LINC01484	0.3650705942454962	-1.4607354605327079	0.3260593749267584	0.4839060371841042	0.0509658773277476
LINC01515	0.37607446088186003	0.272842141314298	1.9101230696548308	0.42304207516553693	0.08416831704793415
LINC01534	-0.5448957737405516	0.0852696693786215	1.6301355486778557	0.472637332511574	0.05616842173458747
LINC01550	0.12369284700949065	1.5283075652682647	0.08781400459427276	0.4085904002500518	0.09408007689222742
LINC01561	0.12360961897553213	1.209337997461659	0.2989331847326648	0.36421524424291174	0.13028532411405802
LINC01563	-0.14055278386291323	-1.0471975429289992	0.07027639133545904	0.3908149207547448	0.10749089014295266
LINC01583	0.2036045061103527	0.6829956822727082	2.2179149508361373	0.3090034720299837	0.18951404152902052
LINC01600	-0.1762932743754264	-0.4712257574398106	0.3356016659869973	0.5631756710168279	0.024064712804291788
LINC01606	0.11388797762714645	0.5517436645941907	2.3574696460263684	0.32680151300568594	0.16851714414792884
LIPE-AS1,LOC101930071	0.5408614134875156	-1.8158210811862414	2.6218254700202035	0.33456040649885843	0.15995170351120747
LIPJ	0.10937896717890921	1.653160676601879	0.09627601248958857	0.3564888178023856	0.1375632541809566
LIPT1	-0.16989135603819916	-0.20148175902291085	2.5728784131777696	0.35531266156233676	0.13869829860682736
LIPT2	0.2600670446633222	0.6873855895886081	1.2719974231193278	0.32509805231312316	0.1704445293817095
LLPH	0.10914894405583005	-0.9409258518214465	6.073210520226076	0.43862968065695396	0.07440849343868039
LMCD1	0.24060637301164947	1.5790244811918386	5.073631936448986	0.3685228187404711	0.12635995942541933
LMNB1	0.11470562311390496	1.0038410683207857	6.531083234716984	0.5270216188146968	0.03441801403931666
LMNB2	0.10878393539616635	-0.05132373524578323	6.139266175746539	0.3788400278290741	0.11733175810623897
LMO7	0.12510156920117643	-0.33305968449217205	3.5913176109718776	0.43584909389122084	0.07608145421604862
LMOD1	0.14987971851602588	0.5708116922783205	1.0846269105142692	0.3122129829744016	0.18558500431094982
LOC100128233	0.2417583868594675	0.3372825371626488	0.9779043577691545	0.39007202136879193	0.1080820319897412
LOC100128288	0.21558279347075585	0.6463797504068624	1.7153672557157995	0.39389273425310156	0.10506854200735338
LOC100129518	-0.25363293579525903	0.019140430948804354	0.6583635478064013	0.6434227114436204	0.009653650066282826
LOC100129617	-0.19405705111223648	-0.8903891184550292	0.3342379638990018	0.4328965894649339	0.07788972420016238
LOC100130357	0.16055709791838108	1.9218674634178319	0.7474028565960524	0.5050510420045202	0.042220353406236866
LOC100130417	-0.2511537159230382	0.7092786731159444	1.3397561104432678	0.37538827228292304	0.12029445372618308
LOC100130673	0.3578807211372254	1.7166287513457488	1.5342601221155183	0.5333740337159357	0.03238620497258715
LOC100130744	0.13250126777435747	1.6234598222450038	2.563256003659018	0.5523277362151102	0.026873290401976946
LOC100131496	-0.2579162699728113	-0.03274117026176155	0.3675762347213156	0.5397057868966475	0.030455085078399113
LOC100131655	-0.42542640974957124	-0.027316277295110016	0.6881118366111644	0.5637144537034482	0.023931433550418157
LOC100132077	0.11920183754059148	0.017742391643115203	2.683566053344428	0.30085880085544014	0.19977540872497002
LOC100132215	0.1954739750747173	1.436525805546813	1.3437968295243161	0.3262945751860885	0.16908893928966195
LOC100132686	0.133476089154248	1.8369891050552971	0.14100174949063338	0.38068748542623887	0.1157695517887034
LOC100133050	-0.35612941142256216	0.2313124971427943	0.48191175293055805	0.39268180487351656	0.1060164645198921
LOC100133331	-0.11016436519384983	0.8191620505097813	0.2810558514837998	0.3545615133435168	0.13942699333274133
LOC100134368	0.17216834966421513	-0.5596165781455217	0.6919500436472898	0.30862794424304374	0.189977950901842
LOC100147773	-0.18089348916496562	-0.6905298247009837	1.0671651105651692	0.48610113917366127	0.049997633349220694
LOC100272217	0.1343843159943629	1.2813183860902342	1.1964261328416472	0.4386261016847327	0.0744106281971787
LOC100287015	0.1828952718385998	1.5198481595960256	2.0152089659198196	0.3169561459506136	0.17989481487148218
LOC100287592	-0.11658998896012467	1.0471975550106039	0.058294994557672834	0.39999896581979577	0.10038850697855539
LOC100288069	0.2609723362673078	1.2871565216489773	2.4396589580054564	0.49614429604531063	0.04574859989528968
LOC100288181	-0.1181366808018585	-0.11121466649365003	2.5622281012529373	0.5121565944308281	0.03956051845270103
LOC100288842	-0.5625184702171871	0.49469871272810123	1.4284442497486627	0.4600346379550295	0.06246641127568797
LOC100289495	0.11215764543389514	0.9346220251392179	0.1648482966330329	0.3803306320938262	0.11607003809374628
LOC100420587	0.16125138924021015	0.2731548138189393	1.1913491693640552	0.4016652657327776	0.09914001213211554
LOC100505478	-0.25579358514225364	-0.32406325087564275	0.21414183973786038	0.3139455347013348	0.18349054014134736
LOC100505549	0.14633953246097786	-1.3470002953888858	2.114731413618024	0.33136987760700765	0.16343185919672554
LOC100505942	-0.30740107535585093	-0.5583553955242043	0.9995268643472446	0.40931769886700764	0.09356055975682309
LOC100506100	-0.19843474184610724	0.7083885590759037	4.737676024880639	0.43272095798986365	0.07799833378226129
LOC100506314	0.22704372599202557	1.604420617528287	1.8363001394217635	0.31899647977638923	0.17748927109700374
LOC100506371	0.24686235627702485	0.9861824330388451	0.21601590062602974	0.6329036794952188	0.011002975392641279
LOC100506476	0.37069056516004734	1.952162197504347	1.7237850973995905	0.3504580579722095	0.143460518952647
LOC100506844	-0.17126312273419123	-0.13131958789285592	3.9682041684667793	0.3017941571242546	0.19857549546199504
LOC100506990	-0.13759347063049857	-0.8533806761048522	3.462579613866438	0.3910650067231165	0.10729245790526254
LOC100507091	-0.11714787114071229	1.0507297227757064	0.06676971109007432	0.5541882003205783	0.026374365239096198
LOC100507140	0.10179297964632145	1.947923942799677	0.11524402442200167	0.44547578825848955	0.07041129131244284
LOC100507144	0.14983289732723976	-1.3891476529454803	0.11213971846678232	0.4150312614338918	0.08955646830519992
LOC100507424	0.5168305225201852	-0.05336799925971775	2.1441394370348474	0.6574191630781154	0.008061832990583717
LOC100507477	0.22103288892753414	-0.6332380105860571	0.1268471619645547	0.48151146834760594	0.052038670962310296
LOC100507600	0.12438332500098499	0.4268617990648287	0.10061000548830847	0.30738464353369566	0.1915201722546982
LOC100653233	-0.35404440523076	-0.644056177692051	1.1817180853794127	0.5518432922652786	0.027004401396974576
LOC100996249	-0.14931913986752957	1.0471975373742857	0.07465956938081708	0.3629088935452117	0.13149430422402886
LOC100996351	-0.14202251358472795	-0.40283848915646453	0.22456083771961574	0.35404185851543735	0.13993285452884519
LOC101059948	0.44786090063808576	-0.2523966632794801	1.546688209208694	0.32235065254813455	0.17358916337640795
LOC101060385	-0.10200356974806231	1.0471975541028704	0.05100178518447234	0.3999989355600544	0.10038852976149504
LOC101559451	0.564500758412162	-1.7837923491296177	1.2673692640336847	0.37054191173250095	0.12455199347088952
LOC101926940	0.4460301956641598	-0.7461672516536815	1.0827005758250585	0.40385571985763424	0.09751719846997031
LOC101926943	0.17936593919558888	0.6659811566695791	2.960712359762021	0.30044741818140286	0.20030492929319121
LOC101927018	-0.3477585451629497	0.17554398637451202	0.6745093626546758	0.3316157106752873	0.16316163504512182
LOC101927027	0.1545376588966855	1.3544953790845546	3.398901052868466	0.387762869023514	0.10993563600144662
LOC101927040	-0.17043770662197005	1.1173071452941397	0.32983193638679137	0.3399919089702794	0.1541599881022584
LOC101927045	0.18169258162741128	-1.8942485410359124	1.5954170326263275	0.46428987024612656	0.06028154344048264
LOC101927100	0.3208801485435318	1.9351287860598925	0.6728101001074195	0.40582335367739175	0.09607714778210907
LOC101927131	0.18443303984356346	0.07533207247227375	0.37004728858472224	0.33120224521568253	0.16361632326346887
LOC101927181	0.2555097923812411	1.8992075627893217	2.274572627153097	0.41385252272886175	0.0903714084187085
LOC101927211	0.3327161056883341	0.9206441037811155	0.42617744697822224	0.3305477452390776	0.16433809140537559
LOC101927237	0.17234863255360813	-0.28989119373186345	0.18843425703131889	0.5027907398320888	0.04309495565092247
LOC101927356	-0.11574514341384763	-0.5055608257578973	0.24250898365740234	0.4710842246995983	0.05691665146428582
LOC101927365	-0.30989573097672835	-0.8203839573141444	1.2046152164746353	0.5379681378483381	0.0309758809677666
LOC101927412	0.38378253880657814	-1.718872924072935	0.36163105963338077	0.3922368524510179	0.1063664418574265
LOC101927418	-0.45498104519231997	-0.7592432091460514	0.45339870413776195	0.4341043409060149	0.07714603881077897
LOC101927482	-0.3088203052195648	-0.34024633390792375	0.6445125933902862	0.5523156918141208	0.026876544111848366
LOC101927497	-0.6958678252689384	-0.5726657940755706	0.9986377770304065	0.46270921418583666	0.061086081526562364
LOC101927583	0.17518162714032937	1.6597770487646526	0.44254572764633465	0.37637454029473083	0.11944205502127792
LOC101927653	-0.1080886387381957	-1.0826824932299417	0.2123839634292639	0.30791950616665464	0.19085552647908544
LOC101927692	0.20839240824946373	1.61424789407935	0.26868072724523034	0.687029832340226	0.005367391096255836
LOC101927746	-0.22579047633034915	-0.31903489606263324	0.19466426939991577	0.30182550648734696	0.1985353765370339
LOC101927827	0.18446640753855656	-0.28614056945838434	0.7591207514899005	0.34580515086387775	0.1481433091761879
LOC101927954	0.12798860654769642	-1.6259258141356565	0.3163094943246695	0.4919818840403042	0.04747406257393161
LOC101928008	0.29876166529090514	-0.770037964984899	0.26516523700055905	0.3256876638330918	0.16977548201404014
LOC101928100	-0.24857972369042414	-0.5056759549868705	2.486885839727166	0.6166716995832161	0.0133680781618426
LOC101928105	0.22894025907533772	1.2044582988594543	0.15878006253518104	0.41220089036716634	0.09152298108417356
LOC101928137	-0.14415621054359362	-1.082715779920147	2.9181563224417704	0.3585480145352722	0.13559344402124807
LOC101928163	-0.2395408614865289	0.019653953986630494	0.8245009266025624	0.4000721464630037	0.10033342011641921
LOC101928304	0.24349886017797528	0.6321726638188107	2.615581602251499	0.3154902859640367	0.18163865216479613
LOC101928324	0.41877072350192535	2.016200351453905	0.32984138337847113	0.4602590429719925	0.06234967391521096
LOC101928336	-0.1353240982327351	-0.7964171218505718	2.2159871946945033	0.35921391435053796	0.13496116768191235
LOC101928370	0.1425356313463363	1.7125862375565624	0.11702973373140574	0.4815840301162835	0.05200590665039906
LOC101928414	-0.2602507379907801	0.9452440815968542	0.5544070786754439	0.30011634304262624	0.20073187243315516
LOC101928443	0.26865664078283236	0.7295749844511449	0.16911372444122688	0.42847247959878965	0.08066166157515653
LOC101928525	-0.18349350897911834	1.1480183422758672	3.5165244880071893	0.3330017600341768	0.16164456084416567
LOC101928600	0.17041375948748863	0.9424806951018924	2.77671897853429	0.3191244884342974	0.17733918801296011
LOC101928650	0.3448517973729745	-0.6627340676112604	0.8375408047516992	0.3234436235545971	0.17233280702136666
LOC101928663	0.14331154279217395	1.0844183125353093	0.1158425603495624	0.47240892842924176	0.056277975769052246
LOC101928674	-0.5269180170805027	-0.9789536046386045	1.8232486984543168	0.4043942352600446	0.09712141841275612
LOC101928682	0.19264300362964978	1.0471975511965976	0.09632150181482485	0.3999376160421707	0.10043470625924811
LOC101928697	-0.14417598596540332	-0.4150844834684526	6.0784469168998045	0.36007821879879887	0.13414392726658209
LOC101928739	-0.9606248688301886	-0.9487679874605618	0.947550013032061	0.6953848275065639	0.00475205972552073
LOC101928794	0.41122471437548913	1.5327708142460317	1.3287319218651936	0.41796084512658016	0.08755579716681694
LOC101928796	0.17348999295238784	-0.3414981630184916	1.9087490987947047	0.3956840396192166	0.10367840081392266
LOC101928865	0.23739474684694334	-0.19144826606988324	0.3333401366410895	0.46503606302315137	0.05990461459877683
LOC101928979	-0.2499097990288624	-0.14507870279832574	1.9508972985779314	0.3071268275593857	0.19184118896811908
LOC101929128	0.2176388964329688	2.0056677666283353	4.334093494198122	0.4357338391850446	0.07615142390846363
LOC101929224	-0.594095961946052	0.1503494494601048	1.1364225829510721	0.4951612405511254	0.046151636874345536
LOC101929331	-0.32928536290881405	-0.2659113177963709	0.5014861705632546	0.5643344109606844	0.023778785200675334
LOC101929337	-0.1573788043644655	0.7979537307409807	0.1969541731146508	0.48668668788547975	0.04974178576809685
LOC101929524	0.25868416915818737	1.5884144887802967	0.49333297342453325	0.7552554097042348	0.0017750433149231748
LOC101929592	0.4939269150742788	1.1819815417485195	0.3260650309331409	0.3783959895874953	0.11770966802224925
LOC101929679	0.29611552242796185	1.5030879615493293	0.480216325621938	0.43598879522268297	0.07599671033128108
LOC101929715	0.4426107027082937	-1.804258543646451	0.7407358523386235	0.42687941523690887	0.08167836445998167
LOC101929741	0.1178106205631449	1.8112566585874728	0.22091609735710643	0.3418369974998622	0.15223012180555728
LOC102546229	-0.13882857255015513	0.6734590166604427	0.07925435796200754	0.5074734422189383	0.041298420294319294
LOC102546294	-0.18406333586021156	-0.691224644841729	0.24612659633453285	0.46297889304048623	0.0609482302456299
LOC102723582	0.313915173305421	1.3619934666568045	0.2556389426098668	0.6719216829496862	0.006635885413418974
LOC102723729	0.3396857124294414	0.42014295863907847	2.64891607768166	0.36079071536017904	0.13347312710061576
LOC102723824	0.19344866375572697	0.3896942593382806	0.4425044421237373	0.30161756389210304	0.19880160608651432
LOC102724301	0.39045080954364936	-0.175241925140376	2.790985103459255	0.37285743993714615	0.12250342618577537
LOC102724596	-0.2278067184495703	0.7014844464890599	0.42477315128655274	0.3386578354704466	0.15556717171058743
LOC102724776	0.5120023452152201	1.5026107717791144	2.0300505202642922	0.35077194159946623	0.1431488173045815
LOC103091866	-0.23400168947459232	0.8215528722771553	2.9210090168986405	0.3410681252819868	0.1530320244125971
LOC105372795	0.16093350357277716	-1.7502520606710894	0.17321895237094717	0.37555722411060566	0.1201480994896833
LOC105374729	0.2043775993856759	1.0471975453946079	0.10218879891673574	0.3687505502428595	0.1261550257399341
LOC105447645	-0.20439962919978324	-0.8227388652436489	0.8362131049851147	0.41799551185341355	0.08753233258655391
LOC106660606,MIR940	1.3495390888797267	1.007307743182364	1.808046906145656	0.3287599811513464	0.1663222242076845
LOC106699570	0.19220391148087315	1.9593669774974385	0.2826997246953916	0.5665434541755123	0.023241012601758038
LOC151121	0.22155107327032506	0.9910249342693559	0.4305035171561121	0.4194578955093389	0.08654694714326139
LOC151174	0.12677428591421386	-1.6524860410501054	0.07294908764065995	0.4765248563618242	0.05432907255801889
LOC153910	0.1268038186258567	-0.6798181583861914	0.19581463831330792	0.3878503345561437	0.10986497826688346
LOC171391	-0.2866343712047352	-1.0703458598145545	2.5758669111818007	0.3036100892681829	0.19626195337882502
LOC202181	0.19854239169762025	0.3332212710956027	0.8034772644191616	0.44607057160088504	0.07007207410294758
LOC254028	0.11595111224986514	1.5636281432939299	0.26197366008140915	0.31134137178359234	0.18664569147181254
LOC254896,TNFRSF10C	-0.17967527657720003	-0.49264482205846216	3.4074996861023705	0.3288005641732189	0.16627697787456286
LOC255654	0.24704551547339335	-0.9567398954531415	0.17850279376403808	0.36042557827859867	0.1338165690573877
LOC283585	-0.1882699442322982	0.9019073612405669	0.7673702885021547	0.33258262704617725	0.1621021527525296
LOC284023	-0.19619725393274218	-0.12613671274342647	2.2809355422499125	0.3495857553057151	0.14432953044030605
LOC285629	0.197271813833246	1.265168095941852	0.5080581030472834	0.3687889775795411	0.12612047080519173
LOC286297	-0.1409558561094084	0.15988776786313433	0.5469050392723945	0.3597012025971893	0.13449993908151892
LOC339059	0.1594527735809793	-0.07081785418857502	0.37727209028819914	0.4143703650058608	0.09001268255127248
LOC339166	0.3082076486210839	0.8211886797351975	1.2550096795130061	0.30136473752250537	0.1991256744207509
LOC388780	-0.3300067820080529	0.1994750419144239	0.9168010759818122	0.5723115611336365	0.021881334144710607
LOC389705	0.21327257281025574	-1.6120504759454932	0.23684673084982014	0.33068449981388837	0.16418707721744807
LOC399815	0.18959829478511211	-1.4214283409651107	1.3733073519413148	0.33654049400543573	0.15782103766856204
LOC399886	0.11985205180927962	-1.6655447398707999	0.255353884664226	0.35702928005575907	0.13704411250829795
LOC400548	0.20502409795887094	0.8586182573940823	0.9154595492739181	0.30600619253396566	0.19324140150901747
LOC400684	0.3457150528934081	-1.3654307570338469	0.3887060389252203	0.49687119792691403	0.04545234644898721
LOC400706	0.15451026767998022	1.9820794844712595	2.27272070233889	0.3999744576551154	0.10040696080127509
LOC401052	-0.20158082835339566	0.3485928455199743	1.5301571855186027	0.37942829612337414	0.11683255155873051
LOC414300	0.13761537316779	-1.844070837282441	0.19059779833073076	0.3432141841537546	0.15080194491631516
LOC440028	-0.21083352041987977	-0.4215354388094925	0.9681084748894061	0.37362296763681535	0.12183195463487728
LOC441155	0.1545650632624332	-0.9816340461093426	1.4042092019922698	0.39591799544370987	0.10349790116453672
LOC441601	0.1331994217159972	-0.12109840360356489	3.514525446640704	0.41807882969762455	0.08747595793062257
LOC643542	-0.11549203608704056	-0.47560703684709954	0.18858435732377038	0.3279973957251743	0.16717421884039552
LOC645166	0.2271275035241561	1.3929491057902235	1.973648933234849	0.36912974070676763	0.1258143690569271
LOC645513	0.191254537046535	1.2089905786231627	2.057896590139307	0.5703613882989043	0.022333915598108822
LOC645752	0.14157073280831065	-0.3168628098088212	0.21392485370514383	0.34747415818351246	0.14645011607186564
LOC646626	0.17957547717423006	-0.0031205208272329	2.767959523733486	0.3321738792552229	0.16254937629094246
LOC653160	0.23432250062056972	1.8811870639192998	1.0333596395877203	0.6736508602015359	0.006479942100389935
LOC728323	0.12955123908907748	0.006373402583694794	0.7727020653863532	0.31074326355767534	0.18737626902349958
LOC728613	0.1130415413562973	-1.9999167572904395	1.7791933601023289	0.4081323890015436	0.09440838871262824
LOC728989	-0.12657006717785454	0.3978083637929025	0.3314538689950254	0.3242467671109145	0.17141412038077086
LOC729083	-0.47737090727961123	-0.5863440791857464	1.510164402318898	0.48066389576928104	0.05242257153855412
LOC729159	-0.12077257110407864	0.030255714686223945	0.09221280283411115	0.3514490653805902	0.14247819443719012
LOC729739	0.4258692256875808	-1.5679003500584416	0.8011203990008909	0.38690781387310125	0.11062824295988993
LOC90768	0.1348415760614056	1.1402137841306956	1.4996303759490293	0.42493474205614856	0.08293294523261796
LPAR2	0.21211582199016057	-0.4543923425569281	1.5909971541489005	0.3839186708452741	0.11307620201636404
LRCH1	0.14701021654591084	-0.5520005350720381	2.7512866969973286	0.5932848273469815	0.0174504521395894
LRCOL1	0.1999285770992225	1.115273799016244	0.22443918792900708	0.30895886997958755	0.18956909464729121
LRIG1	-0.11860008069371292	-0.6922113256199568	3.2523059418745204	0.40677809482432825	0.09538439005258414
LRP1-AS	-0.5230278884072693	-0.9475459310724356	1.7597433335157808	0.6185339978758306	0.013078299246068736
LRP2BP	0.10838929473882725	-1.6207368592796143	0.5079148684346856	0.33708964370635297	0.15723405585263328
LRP5	-0.13267038580120297	0.6998655090309785	2.904039021328448	0.37299524778487814	0.12238233809885679
LRRC29	0.28056179378899687	0.7021965338288694	1.102564884719095	0.3116403904758882	0.18628127766793645
LRRC37BP1	0.15818206079648758	-0.30558630813282966	3.1317457232953294	0.5507576841759704	0.02730001955108574
LRRC40	0.1361053992812832	0.1893302611538391	3.5026584657232167	0.4184976175176416	0.08719302458584999
LRRC45	0.18976490752944156	1.9460193159172563	3.11995259924801	0.5548295802505013	0.02620404555085787
LRRC66	0.13406510535018779	0.839557619633522	0.5281430807373111	0.31328447802438975	0.18428750392605497
LRRC71	0.22492918077159413	-0.6442745306188911	0.3130700763396954	0.4420101599074674	0.07241329526538698
LRRC75A	0.23090561114353683	1.606727116615444	1.3756115353640128	0.5419024638382304	0.029806487607938803
LRRC75B	0.20576258832688496	1.845587799611616	2.119283444273211	0.5821598269603236	0.01970361291676659
LRRCC1	-0.10871067694656615	1.0454787417330738	3.8943190105329317	0.39584837173259746	0.10355159110497236
LSAMP-AS1	-0.3108116017712541	-0.31811359520453003	2.1398475258611196	0.3684250820332361	0.1264479912419776
LSM1	0.15384855853103574	-0.12798684531665586	5.2282690552556215	0.3333739948209119	0.16123901334882496
LSM4	0.1011862098199323	0.7730604073078995	5.309687030332343	0.32024272471219306	0.17603231076932957
LSP1,MIR7847	-1.6557003864447637	0.058049038523308116	3.9381916889134105	0.428038140227061	0.08093787786891771
LTB4R,LTB4R2	0.2097633200592015	1.1533383191545092	3.0050993536271178	0.5445479894111003	0.029039678651495593
LURAP1	-0.1960486859474878	-0.4369389111207296	2.54232534500811	0.39327961756939633	0.10554766568709728
LYG2	0.3852037965662216	-0.46196360684626364	0.34608384645346535	0.5974776998632184	0.016655388052258857
LYRM4	-0.1506563407182712	-0.4043594550698373	4.38910728881762	0.3014726596543499	0.19898729153517203
MAD2L1BP	-0.10744700410093407	0.07438030515250765	4.703375857237414	0.3080614199504379	0.19067947917489625
MADCAM1	-0.11642507383406146	-0.5956795998462905	0.09143194943309288	0.441921596119622	0.07246502989507198
MAFF	-0.20825629031171905	0.6286665129774625	4.435168316686639	0.4476166759003197	0.06919624319220863
MAGEA10,MAGEA10-MAGEA5,MAGEA5	0.1670712044094664	0.3441043775543821	2.8582820401832723	0.4568667113784789	0.06413260734734172
MAGEB17	0.28531293445986	1.4627854900393662	1.6829666107538641	0.3257918396295192	0.16965748370238476
MAGEC2	-0.2070503193520774	0.2036454766419481	2.3320611496965356	0.38481196940263473	0.11234026567828459
MAGI1-AS1	-0.17665988955021517	-1.0172147770285318	0.12344251583993483	0.322683160048821	0.1732061987900092
MAGI3	0.1287388911524769	0.9902485901590863	2.8916508440820863	0.4605571368356658	0.06219486548651254
MAGIX	0.24316300201283148	0.2541398288845794	0.6927648760924946	0.5808060648867972	0.019992516263085958
MAGOHB	0.1154848094248109	-1.8694710521619526	3.7261371998363817	0.3329095511607	0.1617451443352419
MAMSTR	0.18961373100639778	-0.4960085710156307	1.6200284861921834	0.3057770601902656	0.19352867425209852
MAN1A1	-0.10931166416900744	0.09835521811860909	4.5112585976763295	0.4495616729733768	0.06810656829960526
MANSC4	0.10662388678792319	0.25906561519301535	0.059417968126517	0.5215834273732118	0.03623497529382347
MAP1A	0.14182148125148888	1.1233816029983192	2.9014343789791104	0.5068069377242282	0.04155050575874231
MAP1LC3B2	0.1939806521386641	0.14247765612623978	1.5786382859427552	0.5295828681016994	0.033587221916792975
MAP2K4	0.10396784197161707	-0.32981690115606	3.407506689198446	0.42179429512297506	0.08499055700268854
MAP2K5	-0.14900287979062238	-0.0732792793508267	3.6897923103112023	0.5451669086908932	0.028862519800236908
MAP3K2	0.13319356414133895	0.6952917080876123	3.288402096094105	0.6474252655952478	0.009175512757978566
MAP3K3	0.10701170779734864	1.3919394945921866	3.8309595781071017	0.593821603835341	0.017347052459109613
MAP6D1	0.2066928118033414	-0.6232766383806981	1.694526975540479	0.5328893797850482	0.03253784880629551
MAPK8IP1	-0.10114837551198894	-1.0345043568648586	4.438925831162316	0.31829324677808	0.17831553597786165
MAPK9	0.15979760272353297	0.8451595239130772	3.9964316511773745	0.36517678882168003	0.12940098705555114
MAPKBP1	0.10923749591868107	1.3229700297919968	2.320702214073729	0.30179572971479474	0.1985734828102378
MARCH1	0.14075553127507642	1.2464112792251927	0.9198028549957517	0.6747729807932197	0.006380280676529737
MARCH10	0.21364526241452939	1.7244414799025778	0.6689296572067214	0.4958984951759068	0.045849116616684005
MARCH2	-0.11496872714679211	-0.9551456750176842	3.821344613620331	0.375253403664525	0.12041138293103981
MARCH4	0.19986002239279416	1.1074572209216744	1.3441286789783542	0.3325768662118269	0.1621084492022048
MARCO	0.24645738523766272	-1.8536856015929506	2.1066144517771965	0.33401028132188837	0.16054761609606483
MAT1A	-0.16732264801581187	0.977846265612467	0.28585855339782673	0.49806187774538213	0.04497030337852359
MAX	0.12727938267119554	-1.5508016669268974	6.4720068735298195	0.6195346217828447	0.012924630690947958
MBOAT2	0.13830286709416603	0.38466507428662006	4.014501289694768	0.45180352680400204	0.06686718913828371
MCAM	0.10550898118689343	-0.4025448477605456	5.192818265612444	0.33004726091964887	0.1648916833869496
MCF2L-AS1	-0.3469518008977545	0.4439727115244495	2.0408261789055118	0.3549782893738537	0.13902230891987777
MCIDAS	-0.1413503809088055	0.8658647974752448	1.65223557836838	0.4987897864234696	0.04467757636024294
MCM4	0.12379752342352147	0.39885970453452424	5.257665732523587	0.5402249646884887	0.030300810047622972
MCM8	0.12500970426279273	0.6293503020063199	3.7820743726716137	0.39409553698321687	0.10491043350577811
MCOLN2	0.16938392238932162	1.1074427179708235	1.6976971649059793	0.6147408596389119	0.013673770316553036
MCPH1	-0.1224663845502468	-0.10979553520693101	2.4904660628205635	0.3429402926120806	0.15108514361057623
MDC1-AS1	0.1491188308537647	-0.06149108796889831	1.5350317089828267	0.6049187262889089	0.01531401272168642
MDFI	-0.15906843441743784	-0.8305204799906774	6.344772793548702	0.4337481107762212	0.07736481439248488
ME3	-0.1673679188853455	0.2285666352935281	0.5304341026830984	0.3434324436088785	0.15057656449286994
MED10	0.10599372010810658	-0.7952270847778076	5.904297003828921	0.36258155404124426	0.13179860763654871
MED26	0.11355209823316097	-1.154535283588565	2.454669602928337	0.47689328177123536	0.054157217073931174
MED30	-0.12792615150596262	0.744959877987474	4.951939061227987	0.3504316151326461	0.14348680206200248
MEIG1	0.23811120562476357	1.5418785749237693	0.17833535150478574	0.38691382647602746	0.11062336084699498
MEIS1-AS2	-0.22431282935603752	-0.4495067612008866	0.12915176067023373	0.3779788896712911	0.11806551305176072
MELK	0.16062732120206516	0.21157191270290762	5.436845807404857	0.4951047320425903	0.04617488809981807
MET	0.14896001545481946	-0.918058111252251	3.6551229373051886	0.5609306328286254	0.024626297579135925
METRN	-0.27030578661451005	0.20693437939722245	4.639690722892799	0.48209272034690065	0.051776664526276606
METTL21A	-0.1070340313622901	-1.1381917841158453	5.274184900052693	0.3638759475252279	0.13059849627178588
METTL22	-0.11220158094369515	0.015522611899535037	3.4154133744524513	0.3562841356046327	0.13776026073010517
METTL5	-0.12558394256090402	0.48910336670959953	6.425762048656025	0.39410334176282946	0.10490435246524543
METTL7B	-0.511872649556248	0.8367152195007894	3.93443953298777	0.59127837997066	0.017841207728085395
MFSD11	0.10881070323560293	0.1274984585727846	4.294020057226766	0.34722381529205826	0.14670312238568262
MFSD4	0.1492296896866982	0.9040130647874713	0.5467406666889476	0.30181290155612095	0.1985515067700372
MFSD6	-0.15204586455505925	0.27715745467886777	2.5093650938179097	0.32503772809133247	0.17051309628859912
MFSD8	0.11864968295790056	1.8186015560408841	1.7743059814802358	0.309731911811609	0.1886166737661651
MGAT4A	-0.1028520850171731	0.9648568418940703	1.4452799271877492	0.30978374322528013	0.18855294862811744
MGST2	-0.17892009805340134	0.463376184911083	4.7148828341982165	0.32950290055287423	0.16549545280983746
MID1IP1-AS1	-0.4407043477838304	-0.40344840914498686	1.8752418103096635	0.37341799548242915	0.12201146166697663
MIF4GD	-0.10845644622708067	-0.3802331644164979	4.688357518925241	0.4179703945208685	0.08754933305924872
MIR1248,SNORA81	1.9296060324457067	0.35309361157651614	5.257214478850647	0.42896023776712744	0.08035234838573746
MIR1273G	2.1980232518181215	1.0471975511965974	1.0990116259090605	0.3975249498187551	0.10226471194255682
MIR1281	5.62204399486589	1.348323770062038	6.588046870898793	0.361515671070736	0.13279327766381455
MIR205,MIR205HG	0.29868250959673753	0.7120952638820592	0.29854127191035773	0.3165782076022078	0.18034317197059657
MIR3607	2.829640164798023	-1.0133382413672216	2.081050567017528	0.30649989430628544	0.19262355428683697
MIR3653	2.919108983729031	-1.8817851115069053	2.7374430734218005	0.3983638077759081	0.10162552277795522
MIR378I	-4.29155443082026	-1.06128153351944	2.9341929435757907	0.5297360147134833	0.03353804475835853
