gene	0	4	8	12	16	20	24	28	32	36	40	44
EXTL1	0.193225	0.255073	0.244845	0.253678	0.121355	0.224094	0.358422	0.295009	0.169371	0.0367664	0.182635	0.300688
PDIK1L	2.5167	2.58621	2.79704	1.86769	2.27346	2.42556	2.16129	3.25417	2.64178	2.42026	2.40976	2.04378
FAM110D	0.557713	0.920285	0.588922	1.569	0.875682	1.29363	1.42248	0.94611	0.570339	0.530603	0.263574	1.01254
ZNF593	36.8084	24.0221	42.6239	48.4019	37.4037	41.25	32.221	36.2023	32.6268	44.069	37.7881	45.9095
CNKSR1	2.37235	3.02729	2.13339	1.89842	2.1854	1.58962	1.59599	2.51702	1.89472	1.54785	2.09295	1.39445
CATSPER4	0.0	0.0	0.0	0.0	0.0	0.234237	0.0	0.0	0.0	0.0	0.0	0.0
LOC101928303	1.26346	6.39353	3.91355	1.42179	3.57084	2.93063	3.32019	2.8578	1.84581	0.801364	1.99037	0.655382
CEP85	14.3568	10.482	10.5637	11.7677	10.5199	11.1829	11.7745	10.8716	12.0157	10.6551	10.4116	10.9039
SH3BGRL3	147.882	160.547	158.888	191.118	173.828	190.252	158.33	183.285	165.633	173.599	169.821	154.467
CD52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.465364	0.0	0.0
LIN28A	0.337258	1.27203	0.447707	0.216869	1.02882	0.29801	0.446855	0.163465	0.422318	0.366702	0.698269	0.499835
DHDDS	13.4289	14.1377	12.6129	13.8848	13.5283	13.6311	13.1805	13.3414	14.0253	15.6116	14.3347	12.7487
HMGN2	358.29	303.798	290.075	273.642	238.254	277.504	270.119	279.845	288.526	277.699	277.284	278.237
RPS6KA1	14.2567	15.8997	14.3277	14.8446	13.5853	13.5411	17.0984	15.5536	12.9903	14.1717	11.0746	12.9416
MIR1976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARID1A	20.5107	20.37	21.2967	19.2259	20.1246	18.1336	19.9805	21.0407	20.3987	17.8172	18.5731	19.9602
PIGV	5.43541	5.49522	7.52861	8.12322	4.7647	5.30225	6.13025	6.45515	6.34597	5.52337	7.20069	4.9889
ZDHHC18	16.6802	16.3075	16.9514	18.1118	17.5651	18.0844	15.0052	18.1267	16.0501	17.1341	14.3435	17.2396
SFN	191.997	152.202	138.682	171.254	144.097	154.723	115.847	115.894	95.6425	110.701	92.3813	96.9285
NUDC	133.602	109.624	105.422	125.115	109.771	108.692	111.5	105.948	106.748	114.484	112.441	105.377
TRNP1	23.8363	20.7452	21.9181	29.1179	21.462	23.2409	23.8684	21.6136	20.6471	22.0756	23.0617	23.1968
WDTC1	18.5841	14.8459	15.0929	18.0766	17.4834	16.6219	15.685	16.4002	15.2645	18.4851	17.5656	16.0942
TMEM222	23.6491	22.7945	19.7584	20.9401	18.921	20.1085	18.1041	17.6543	21.7903	19.1533	18.0939	23.5897
ACTG1P20	1.87956	1.78644	0.952673	1.63567	1.51099	0.871935	1.18541	1.53048	1.62555	1.20166	0.757994	1.48194
SYTL1	5.01163	4.96439	5.22452	6.0343	4.72356	3.39305	5.34045	5.13725	4.33376	5.08803	3.62835	6.6103
GPR3	8.38324	5.59689	3.98865	6.65062	5.68874	5.43867	4.55791	5.68856	5.96874	6.30725	6.25404	5.49817
FAM76A	2.8482	3.30039	3.12087	2.5774	2.47458	3.60995	3.5201	2.55058	2.73882	2.64945	3.38837	2.99595
STX12	8.3221	10.3943	10.275	9.55705	8.64417	10.2456	9.32162	9.51314	9.72628	8.67277	8.83414	9.69626
PPP1R8	20.8058	20.0067	20.7968	21.4455	21.5776	22.4042	19.1837	21.2588	21.8729	21.2919	18.8399	20.6836
SCARNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THEMIS2	0.190677	0.0	0.0	0.0	0.079881	0.274705	0.0	0.0646352	0.111331	0.0656692	0.0801449	0.184297
SMPDL3B	6.12786	6.58893	6.5387	6.68197	7.39911	4.4884	6.38121	4.66866	5.5283	5.21569	5.31899	7.2493
XKR8	0.0739736	0.195303	0.249962	0.554955	0.511052	0.228778	0.137217	0.35137	0.129683	0.112604	0.605969	0.383715
ATPIF1	150.241	155.434	186.428	175.313	162.143	162.621	174.493	179.8	168.357	164.302	157.351	193.995
SESN2	16.5553	14.0336	17.0725	17.7784	14.3967	15.3259	15.9195	18.673	19.3811	20.3124	20.5849	20.4493
MED18	13.9278	14.2256	14.8473	18.0599	13.3988	16.7274	12.6426	16.5016	13.8232	13.7976	13.3038	14.1568
PHACTR4	16.4771	15.1111	13.5715	13.5504	14.8146	15.3165	17.4618	13.5907	14.0834	12.533	12.83	13.4637
RCC1,SNHG3	114.007	109.605	107.433	102.036	97.4206	96.6284	102.12	100.462	96.7848	98.5184	98.0581	102.188
SNORA73A	29.124	46.1354	34.4442	52.4377	51.2159	49.5394	91.8402	35.5725	47.6533	66.4999	55.0558	48.343
SNORA73B	15.5426	123.105	118.169	46.6407	58.5693	96.137	100.908	52.7331	72.6603	59.1482	78.3509	32.2489
TRNAU1AP	16.5322	13.0018	13.3516	16.3564	15.5807	15.8301	15.2591	14.4473	14.134	16.295	15.1027	13.3443
RAB42	2.37743	4.70744	1.84098	2.51322	3.35946	1.78072	4.07805	3.4953	3.24168	3.34865	2.76878	2.05528
RNU11	28.6165	37.7762	24.1743	21.4683	0.0	0.0	0.0	0.0	16.7225	43.5607	18.0321	0.0
GMEB1	10.64	8.40507	10.8754	10.2046	10.0343	11.1549	9.88293	9.87794	10.6308	9.87305	9.93037	11.4648
YTHDF2	38.9564	34.5019	32.7572	38.6474	35.4874	38.5727	33.9901	32.4879	34.1169	35.4523	33.5844	35.732
OPRD1	0.586133	0.154749	0.396117	0.175889	0.588995	0.27191	0.108725	0.715911	0.479522	0.446113	0.443208	0.729692
EPB41	9.63583	8.56763	12.4251	9.88145	9.00766	9.77523	11.1626	10.1025	9.00966	11.2853	9.18836	7.21681
PTPRU	17.3816	16.4862	17.3184	19.3948	17.4342	15.8396	17.7903	21.1319	16.7915	21.2498	18.6015	18.0902
MATN1-AS1	1.0967	0.394836	0.673785	0.747956	0.626167	0.925024	0.554815	0.676527	0.932177	1.06236	0.565415	1.03432
ZCCHC17	39.8347	35.3054	35.4589	33.5757	32.4946	36.1065	36.9194	32.9351	35.7127	37.2317	32.268	41.2558
SERINC2	15.916	11.5776	13.2956	15.818	13.7851	12.956	14.0281	13.0895	12.727	12.5672	12.093	13.6206
LINC01225	0.0	0.0	0.0814437	0.0	0.0	0.0	0.0894176	0.0	0.0	0.0	0.0	0.0
LINC01226	0.725448	1.53224	0.857969	0.653084	1.04792	0.785257	1.2111	1.23066	1.01742	1.10429	1.14282	1.35469
TINAGL1	51.3458	48.1373	44.5807	46.964	38.278	40.3199	29.5218	28.4425	23.2478	29.9449	24.2444	24.4672
HCRTR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KHDRBS1	93.7771	84.5029	83.3537	85.4036	84.8398	91.378	85.052	89.5629	92.8639	92.9585	87.0586	95.8442
TMEM39B	14.5959	14.3004	11.9449	14.6285	11.9601	14.9882	12.4798	11.6839	13.527	14.494	13.796	13.6045
MIR5585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KPNA6	19.2828	17.9981	18.4151	19.4936	19.9317	17.7677	18.1225	17.8585	17.9601	17.4709	18.3312	17.1545
TXLNA	39.9997	35.9779	36.4652	40.4117	38.3121	39.6036	41.1134	40.9855	37.2398	40.7245	39.3229	39.7092
CCDC28B	12.3089	9.34838	10.9216	13.6065	9.77704	9.94935	11.4094	10.4352	6.61685	11.2631	11.3684	8.39224
IQCC	3.78125	3.76796	3.79587	4.23666	3.68678	2.60782	3.87468	4.45521	4.68097	3.96326	3.88397	4.02613
DCDC2B	0.482214	1.90969	0.814718	1.20587	1.51428	1.11851	0.596323	0.436284	0.845367	0.244679	0.50643	0.500267
EIF3I	163.058	138.527	156.467	162.405	142.414	154.101	147.284	137.335	130.449	147.898	131.047	129.879
FAM167B	0.489479	0.969229	2.27423	1.28524	1.07596	1.13536	1.13495	0.996427	0.715086	2.23529	1.23374	1.52341
LCK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC1	90.5112	74.2902	76.2137	78.1461	72.3436	81.217	78.7907	72.6686	72.8399	80.915	76.7007	78.3173
TSSK3	4.6384	4.15494	7.83673	4.3497	8.01118	4.73902	5.3775	6.63212	4.93701	4.79118	5.74121	5.67135
ZBTB8B	0.0482555	0.254805	0.203823	0.0362017	0.151535	0.0	0.179023	0.0982333	0.140994	0.110184	0.0912218	0.200248
ZBTB8A	3.2627	7.30457	4.5461	3.0452	5.60247	4.38543	4.16978	4.89574	4.88986	3.92896	4.85657	3.62472
RBBP4	16.3496	17.1097	15.9319	16.1419	16.7667	17.6615	19.4223	18.4788	18.2767	19.0254	16.7391	17.0622
KIAA1522	34.8681	29.6928	31.2357	34.1617	30.2008	27.7694	29.2714	28.804	30.6491	25.9616	27.2951	30.1683
S100PBP	8.94764	8.01086	7.03919	9.50396	8.34591	9.69216	10.1064	8.98708	9.26668	8.49584	8.40144	7.30661
HPCA	0.459347	0.0	0.388042	0.459475	0.480823	0.355155	0.0	0.103899	0.268427	0.233077	0.868347	0.0
AZIN2	5.0664	5.89706	4.84323	3.42835	5.79925	4.84357	5.13128	7.3997	8.1386	7.86066	8.26455	9.39206
ZNF362	4.43944	6.36275	6.32192	6.51826	6.37302	5.68807	5.76446	6.62737	7.00448	5.11663	6.03444	6.90846
LOC101929464	0.0	0.0	0.0	0.0	0.404147	0.0	0.596824	0.873301	0.752069	0.48977	0.0	0.0
ZSCAN20	2.10915	2.05793	2.09161	1.96068	2.27496	2.51702	3.31702	2.14679	2.08992	2.09387	1.82021	2.33082
HMGB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSMD2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf94	0.381243	1.13154	1.0467	1.24953	0.971599	0.809692	1.14918	0.851123	1.33672	0.652405	0.300292	0.494397
GJB5	0.0	0.0	0.0	0.0	0.200851	0.123631	0.148304	0.108502	0.0	0.0	0.100758	0.0
GJB4	0.0	0.0	0.0	0.0	0.0	0.107966	0.0	0.0	0.0	0.0	0.0	0.0
GJB3	3.56588	3.42983	2.59808	4.52055	3.78398	3.47102	1.27198	2.17142	1.72438	2.87596	0.979423	2.20686
GJA4	0.129792	0.0	0.219289	0.486856	0.0	0.0	0.120379	0.0880723	0.0	0.0987865	0.0	0.0
ZMYM1	5.84379	6.21268	5.57049	4.90158	5.33833	5.51849	5.38625	6.02197	6.19004	5.21012	6.28639	5.32843
ZMYM4	18.8655	16.7816	17.6314	18.1997	17.5855	19.0921	20.8409	17.7123	17.6136	18.4436	16.653	17.4346
NCDN	15.3323	15.2125	17.5372	14.5316	15.734	13.6047	14.953	13.359	15.9429	14.4366	13.4638	13.4821
TFAP2E	1.20655	0.612597	0.313618	1.25331	1.04923	0.574078	0.774727	1.51149	1.03048	1.0596	0.994221	1.15544
AGO4	3.67772	3.01216	3.40162	3.18197	3.45626	3.86054	3.18691	3.8071	3.78058	3.45297	3.60303	4.1496
AGO1	18.1327	18.3525	14.7445	15.0579	16.1895	17.2799	18.1466	16.0928	15.8356	16.3572	16.6169	15.2673
AGO3	13.746	10.1674	11.5223	10.6735	11.8917	10.6694	11.4593	10.7793	9.28293	11.1543	10.2796	8.04589
TEKT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888679	0.0
ADPRHL2	28.0957	25.4883	24.4662	28.5059	22.5428	30.3355	25.025	22.5081	21.5534	28.1666	20.7456	24.5251
MAP7D1	67.5581	57.0408	57.5762	62.323	59.8582	58.2956	55.0338	53.8784	51.7821	51.2653	49.2807	54.3048
THRAP3	75.2819	67.1336	65.1773	69.9349	67.2981	66.0162	69.2568	67.0675	73.6085	66.8421	64.8595	70.1503
SH3D21	1.30159	1.14547	1.97807	0.390581	1.19895	0.939264	0.965752	1.64867	2.53536	1.51901	1.69503	1.62162
MIR4255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZC3H12A	6.22768	4.54576	6.87017	6.8157	7.59254	6.68446	4.349	7.45743	6.20811	6.35712	6.87898	6.61285
MIR6732	0.0	0.0	0.0	0.0	0.0	0.0	2016.81	0.0	0.0	0.0	0.0	0.0
DNALI1	0.82802	0.695581	0.635894	0.677658	0.992803	0.640203	0.907599	0.766178	0.879756	1.26043	0.901223	0.937112
CDCA8	39.6886	28.1371	24.3006	22.8008	22.162	29.2444	26.2558	28.1306	28.4421	28.9787	23.7906	25.2633
MANEAL	7.99045	5.80874	5.30385	8.23682	7.53658	7.78683	7.46027	8.3622	7.16607	8.55496	8.56476	6.08235
C1orf122	47.9059	39.1763	44.2531	49.6092	45.6095	44.9171	47.3903	43.3731	44.8016	51.796	42.2695	40.6637
UTP11L	36.191	31.1921	27.9621	31.7133	33.2495	28.907	30.2374	28.6847	32.0436	28.3801	30.2811	34.7533
MIR3659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKIRIN1	45.4661	44.6994	40.8746	41.8818	42.2069	42.374	46.4311	44.9638	48.1495	42.546	41.5701	46.6261
NDUFS5	369.084	311.119	376.081	414.654	331.625	387.306	361.85	373.173	380.65	389.377	364.715	375.341
MACF1	23.8519	24.4277	23.1015	22.3713	25.8617	22.4946	24.5041	21.192	20.5813	21.3025	21.0192	17.9635
KIAA0754	7.74219	9.53898	6.99932	7.52016	9.57145	7.64535	8.66722	7.88957	7.65156	7.36067	7.39492	7.7784
BMP8A	0.984389	1.882	1.31906	0.865823	1.19386	1.18102	1.29079	1.28987	1.42819	1.05926	1.24059	0.66909
OXCT2P1	0.115029	0.151847	0.0971724	0.431477	0.288976	0.177874	0.106686	0.0	0.0672187	0.175099	0.0	0.23867
LOC101929516	33.2707	27.7975	27.3945	25.2759	24.8633	26.0497	26.9517	23.1478	29.5325	24.6816	23.884	25.3411
PPIE	34.8195	25.359	31.5407	39.3337	34.6507	33.3748	34.2706	36.7255	32.7038	34.9835	34.1057	26.8128
MFSD2A	2.59506	2.56991	2.10464	2.55449	2.6083	1.8781	2.81962	2.145	2.06245	1.65906	1.83885	1.29228
CAP1	217.388	178.859	185.171	192.574	185.763	192.902	187.331	178.447	176.969	184.953	181.753	176.901
RLF	8.98012	8.84065	8.04899	7.55909	7.76215	7.62575	9.65581	8.40708	7.25779	7.57629	7.90293	8.43206
TMCO2	0.0	0.452424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZMPSTE24	26.0437	24.7798	24.2062	26.4395	25.2184	24.7018	25.1349	19.3594	22.0476	24.7422	25.6935	21.5376
SMAP2	12.7836	12.1098	13.2763	14.1929	13.2958	14.903	12.3029	13.059	12.3381	12.71	13.8705	9.55481
ZFP69B	12.1891	9.30866	8.4248	11.336	11.4515	12.5398	13.454	11.8256	10.9493	12.9575	12.3781	10.3463
ZFP69	3.01252	4.10105	5.72597	3.03689	5.3213	3.63937	3.49255	3.57732	2.80565	4.08416	4.03384	3.1253
EXO5	12.2452	16.7724	14.2332	13.9523	16.6534	13.6676	12.5526	11.6828	12.6973	12.4733	14.2138	12.8947
ZNF684	4.27788	2.82358	1.72477	1.75053	1.95398	3.1572	3.42659	2.57295	3.5225	2.81195	2.3893	2.42075
NFYC	42.7288	43.2734	38.7627	42.5763	40.4641	39.9724	41.1	37.42	40.5562	38.969	37.0945	40.4744
MIR30E	0.0	0.0	0.0	111.372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR30C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNQ4	0.493015	0.390486	0.27942	0.141796	0.216745	0.0	0.175301	0.0669022	0.303741	0.150091	0.124261	0.25573
CTPS1	48.3424	45.8758	40.5075	41.4739	44.9957	44.5	46.4899	40.0405	42.9302	42.0173	36.7996	45.5745
SLFNL1-AS1	0.680764	3.85898	1.79292	1.32185	2.99289	1.17655	1.37421	1.90211	1.56786	1.18867	1.94298	2.40956
FOXO6	9.09285	11.1142	11.9488	11.2429	7.5615	8.78795	9.68279	13.9398	12.2999	10.5733	11.1941	12.5777
GUCA2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIMKLA	0.248592	0.257842	0.300004	0.199817	0.267649	0.247121	0.362314	0.192783	0.290537	0.108118	0.335669	0.386848
PPCS	28.0699	23.8626	27.0255	28.2493	25.7828	29.3063	26.7718	27.2668	30.2529	29.2591	25.4007	30.5553
CCDC30	0.508767	1.34323	0.967026	0.715651	0.718947	0.78673	0.82577	1.122	0.780427	0.871264	1.04192	0.725744
PPIH	84.9193	83.5658	76.1717	88.0316	69.4308	82.1314	85.3478	80.4628	88.7816	81.5552	74.5251	97.7092
YBX1	728.214	688.521	703.196	763.138	651.034	733.975	683.262	659.667	657.602	679.254	655.581	650.956
C1orf50	15.2052	11.0642	13.803	13.6788	12.8062	10.2437	12.9372	11.0876	13.4864	14.9732	15.6024	11.9856
LOC100129924	1.18128	0.311879	0.199582	0.531725	0.296763	0.182668	0.0	0.641261	0.27612	0.89909	0.446618	0.245102
ERMAP	2.03804	2.55124	2.42081	2.37838	1.91087	2.36366	1.78523	2.11336	2.4481	2.09325	2.35444	2.93659
ZNF691	8.45873	8.80055	9.14897	9.62071	7.91948	9.58161	9.20709	9.74194	8.12698	8.74923	11.1723	10.0171
LOC339539	0.0	0.112428	0.0	0.0	0.0534894	0.065849	0.0789904	0.0577913	0.0497687	0.194465	0.107333	0.0
SLC2A1-AS1	1.80044	0.528161	0.506983	0.900467	1.63333	0.618689	2.41202	1.35746	1.63662	0.913556	0.882397	1.45277
FAM183A	0.587986	0.0	2.98027	0.0	1.84643	2.72769	1.63603	0.797971	1.37439	1.79009	2.59356	1.22
CFAP57	0.185931	0.481979	0.353432	0.195055	0.157598	0.351734	0.301781	0.353407	0.461768	0.212271	0.292901	0.269738
TMEM125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0885457	0.0	0.0
TIE1	0.149407	0.065723	0.294524	0.402014	0.218967	0.231052	0.32336	0.337975	0.26195	0.303269	0.219692	0.516721
MPL	0.855781	0.706064	0.813303	0.321007	0.638252	0.496251	0.347251	0.689584	0.406322	0.203545	0.674068	0.221955
CDC20	178.912	130.403	104.814	99.5624	93.4944	101.933	94.8708	103.053	96.7216	104.917	95.5394	98.1956
SZT2	6.5335	7.77816	8.67962	7.00642	8.17319	7.39652	7.62105	8.06896	8.52597	6.95571	7.60248	8.24739
MIR6735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRF	42.3931	39.2705	36.5584	38.3926	37.6338	38.1453	37.5437	36.8333	34.622	37.4008	35.9886	38.1264
KDM4A	23.086	25.2269	23.1138	21.9698	21.2118	21.4855	23.1167	23.556	24.458	24.5994	24.1106	26.301
ST3GAL3	1.72684	2.66772	2.84362	3.2442	2.67369	2.00603	3.12103	3.92316	3.24041	2.21731	3.10061	3.63945
MIR6079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARTN	0.115665	0.0	0.195433	0.0867731	0.0726435	0.44719	0.214567	0.145502	0.438724	0.264124	0.364457	0.240006
IPO13	13.8167	12.3925	15.0068	14.266	14.3619	12.8416	12.011	13.6876	10.8591	15.3161	12.468	11.7369
DPH2	30.1087	28.978	23.6621	25.2972	25.921	26.3403	20.4609	21.9569	21.5813	24.9688	20.384	23.1265
ATP6V0B	73.6345	63.1115	74.3064	82.2127	72.3931	77.9587	71.1062	80.8197	70.544	83.4532	78.5888	70.8224
B4GALT2	84.6008	85.1583	81.3241	86.6639	72.3553	84.3557	75.7214	77.3165	70.8877	78.6386	73.8492	81.0158
CCDC24	13.6167	19.1349	14.7188	14.6091	16.1844	17.8864	14.2587	17.3867	15.1442	15.0443	16.9761	17.6202
KLF17	0.440603	0.581633	0.319035	0.661088	0.395317	0.0486662	0.175135	0.170844	0.514946	0.143721	0.634601	0.1306
DMAP1	31.4625	31.0376	33.3376	39.0945	28.3942	35.279	33.9844	32.2423	32.7911	35.1137	31.2884	37.0797
RNF220	40.1413	38.4436	38.0102	34.7889	36.7451	35.1946	35.5875	36.6739	37.7921	39.3881	34.4696	41.7802
MIR5584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf228	0.869898	0.656193	1.15478	0.745833	1.01463	1.24908	0.461034	1.43354	0.944056	0.945842	0.939685	2.1917
KIF2C	72.5974	49.7934	38.9738	38.5651	40.3494	47.8374	47.0704	49.5824	46.1317	46.6786	45.9151	49.4331
RPS8	2833.0	2403.81	2585.94	2946.6	2418.12	2617.01	2538.62	2524.11	2666.59	2767.99	2739.32	2815.59
SNORD55	1404.75	2472.52	395.564	1405.14	1470.43	724.08	868.584	1270.95	1094.52	712.784	885.179	1457.35
SNORD46	0.0	146.046	0.0	0.0	0.0	0.0	0.0	150.144	129.301	84.2048	69.7139	0.0
SNORD38A	0.0	0.0	510.433	0.0	379.488	467.175	0.0	0.0	1059.27	0.0	380.744	0.0
SNORD38B	727.973	0.0	614.967	0.0	457.205	0.0	0.0	987.951	0.0	1108.14	458.718	0.0
PLK3	19.5042	15.0457	20.5448	19.329	19.9624	19.3622	15.782	18.1367	15.5251	19.4878	19.1181	18.8189
BTBD19	18.8351	27.5278	27.2764	18.773	23.9123	18.7236	18.3425	25.1964	25.3937	19.4554	22.2111	26.2397
UROD	68.8018	61.1468	76.3646	72.6904	54.0669	71.2059	62.0121	65.7055	60.4982	69.724	65.9591	66.5439
LINC01144	0.611041	0.32265	0.8259	0.733452	0.997791	0.944882	0.340035	1.40974	1.42828	1.11617	1.38613	0.633917
HPDL	0.230345	0.304075	0.194588	0.0	0.361672	0.0890484	0.10682	0.0	0.336514	0.175318	0.290295	0.597422
TOE1	13.3745	11.5482	11.3694	16.7227	10.8828	14.4381	10.142	12.2147	14.5989	11.78	11.0249	11.8681
MMACHC	7.92943	6.88652	9.10764	9.23617	8.95544	9.62648	7.22533	8.25973	8.45444	9.37042	9.55486	11.0406
AKR1A1	76.3043	71.6697	75.8237	80.8193	64.9252	75.4245	65.6711	81.9408	76.9196	80.2653	73.5453	75.5844
NASP	154.913	149.34	150.709	142.575	148.609	170.759	160.849	146.398	167.522	151.589	146.57	156.511
TMEM69	28.0353	26.4624	22.5789	24.5195	24.45	25.4948	32.4689	24.0507	37.1797	27.0871	23.1579	35.565
MAST2	24.544	22.5659	20.8744	21.0578	20.3652	21.8567	23.0107	21.1456	19.2596	21.9714	19.4896	19.7355
LOC101929626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39139	0.0	0.0	0.0
TSPAN1	1.29155	2.21644	1.63659	1.55029	1.13562	1.19831	0.598939	0.876397	1.66042	1.37622	1.46492	0.93793
LURAP1	4.36339	5.46466	5.76536	5.12001	5.19981	4.0657	3.83941	5.46617	3.92279	6.3866	5.64002	3.48212
RAD54L	14.7627	10.6532	10.0499	9.67276	12.94	13.0974	11.917	13.7318	14.3439	12.6006	9.46088	13.3651
UQCRH	366.575	309.635	332.627	386.979	309.593	366.081	346.567	327.27	321.542	348.903	356.717	406.766
NSUN4	6.44466	5.56912	5.43915	5.78387	4.941	5.64857	5.78615	4.83728	5.11267	5.23995	5.38007	4.13059
FAAH	1.45991	0.513921	0.328876	1.09524	0.855773	0.526757	0.541612	0.330214	0.85312	1.25931	0.613289	1.21165
FAAHP1	1.73137	2.057	2.34017	2.338	1.63109	1.74025	2.24813	2.23221	4.35054	2.10843	1.96378	1.97581
DMBX1	0.206022	0.455653	0.23324	0.258949	0.39028	0.160079	0.382161	0.327944	0.443844	0.315277	0.2175	0.214788
MKNK1-AS1	0.0	0.108414	0.0	0.0616121	0.10316	0.126997	0.0	0.111456	0.047992	0.0625077	0.155252	0.0
TEX38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216816	0.282392	0.179245	0.0
EFCAB14-AS1	0.485596	0.0	0.0	1.87209	0.30498	1.44704	1.80152	0.423317	0.283765	1.8993	0.393102	1.94163
CYP4B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0639627	0.0	0.0	0.0	0.0
CYP4X1	0.0	0.0	0.216641	0.0641304	0.0536881	0.0	0.0	0.0	0.0999072	0.0650625	0.0	0.0886839
CYP4Z1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154284	0.338684
LINC00853	0.805435	4.25297	1.02061	2.11485	2.27635	0.311371	2.61458	1.36635	2.35334	3.67816	2.53765	2.08897
CMPK1	55.354	47.0583	52.5859	53.5375	51.6262	53.8824	55.0418	54.472	50.6977	51.9518	51.3924	51.0612
FOXE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0960597	0.0	0.0	0.0	0.0652633	0.0
FOXD2	4.48693	3.53214	4.27726	3.98377	4.23997	4.67862	3.2834	4.72063	3.56016	4.51164	3.81304	4.35598
SLC5A9	0.491585	0.730055	1.03822	0.414892	0.88766	0.760181	0.968884	0.458668	0.700665	0.982178	0.851875	0.828749
LOC101929721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELAVL4	0.0	0.270943	0.0433177	0.0769718	0.220834	0.0396466	0.0942045	0.069621	0.0299649	0.194147	0.0969919	0.397325
CDKN2C	35.7007	30.0636	26.048	29.6189	29.5788	31.8196	31.9735	35.6628	34.2356	34.0541	25.5538	35.0894
MIR4421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR6500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164033	0.0
RNF11	48.9294	40.9725	45.7761	47.0025	44.7864	51.4659	46.273	42.5574	44.7064	47.1488	43.9648	41.4472
TTC39A-AS1	0.0	0.0	0.0	0.619146	0.0	0.0	0.0	0.0	0.241138	0.0	0.260023	0.0
OSBPL9	27.17	29.4384	28.2665	31.2461	27.5599	30.1429	28.9199	27.508	31.4655	28.887	28.3358	34.4343
TXNDC12-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667348	0.574706	0.748532	1.23943	0.0
BTF3L4	12.9396	11.1835	12.187	12.1179	11.6554	13.039	14.9702	11.8854	14.6339	15.1804	13.7165	12.9502
ZFYVE9	6.60077	6.62035	7.56979	7.13745	6.11425	6.2658	7.97025	7.49569	6.7456	7.26925	7.39049	7.0647
PRPF38A	29.9577	25.2607	26.6998	27.3673	26.9171	29.1471	25.525	23.3434	23.7465	23.1284	27.0965	23.9414
GPX7	1.97512	1.6592	1.8202	3.0982	1.80433	2.77656	3.33068	2.07128	2.51823	2.04993	2.82859	1.11767
FAM159A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZYG11B	7.55849	8.26385	8.12835	8.55784	8.34387	7.70838	8.79515	8.65308	7.89896	9.07045	8.03546	7.38445
ZYG11A	0.277594	0.659608	0.890739	0.457778	0.871724	0.300869	1.02985	0.414405	0.681313	0.549331	0.52447	0.187792
