tracking_id	DMSO_CT00_0	DMSO_CT24_0	DMSO_CT04_0	DMSO_CT28_0	DMSO_CT08_0	DMSO_CT32_0	DMSO_CT12_0	DMSO_CT36_0	DMSO_CT16_0	DMSO_CT40_0	DMSO_CT20_0	DMSO_CT44_0
XLOC_020877	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020878	7.56765	13.4761	8.79114	6.88107	10.4844	10.7019	11.1275	9.10053	9.12552	8.77424	11.3512	7.53693
XLOC_020879	0.293063	0	1.54747	0.198862	0.49514	0.513767	0	0.446107	0	0.184668	0.453177	0.608069
XLOC_020880	4.92538	5.17726	3.90115	4.34484	4.85427	7.19555	5.17308	6.62282	3.81519	5.17272	4.82369	7.32402
XLOC_020881	3.10928	4.21476	5.20957	3.7328	3.53584	4.61227	4.84465	4.642	3.83048	2.63746	3.51356	4.09414
XLOC_020882	0.289084	0.469256	0.477042	0.392371	0.854878	0.506874	0.433799	0.605163	0.907975	0.501019	0.223512	0.824871
XLOC_020883	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020884	0.219623	0.407391	0	0	0	0	0	0	0	0	0	0
XLOC_020885	0.759217	1.52567	1.33631	1.4382	1.44306	1.14612	1.61378	1.68539	1.1722	1.81395	1.19847	1.41119
XLOC_020886	3.60124	4.19284	5.56311	5.56324	5.04877	3.71635	4.88601	4.02394	4.23479	4.73163	4.44316	3.89504
XLOC_020887	16.5278	13.7082	17.471	13.7233	14.4088	17.9747	14.6108	14.0529	15.9311	14.9571	14.0358	17.8428
XLOC_020888	0.79352	1.0514	2.16989	1	1.0534	0.861181	0.510258	0.905947	1.70875	1.07149	1.44621	1.29366
XLOC_020889	42.9803	52.2472	47.4481	59.3582	56.4289	47.9548	52.6032	52.5987	50.2481	51.665	45.3965	51.3658
XLOC_020890	0	0	0	0	0	0	0	490.475	202.364	0	747.372	0
XLOC_020891	0.345518	0.10682	0	0.312607	0.097294	0.0673028	0	0.350637	0.50634	0.290295	0.356194	0.119484
XLOC_020892	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020893	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020894	121.859	85.2362	101.705	79.6588	104.245	77.1875	107.985	75.3847	94.1754	72.3873	96.1637	69.7377
XLOC_020895	0.259585	0	0	0	0	0	0.0973712	0	0	0.0817861	0	0
XLOC_020896	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020897	18.7391	19.0223	20.3871	21.4598	19.2788	15.5778	18.855	20.9259	19.6461	19.3702	20.7251	17.3486
XLOC_020898	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020899	3.10624	3.78126	2.30653	2.10778	3.77207	2.38242	3.34984	1.92091	2.07281	2.44667	2.70187	3.82676
XLOC_020900	2.48292	2.37481	1.74126	2.10602	2.55631	2.58447	2.4448	2.42128	2.58276	2.68909	2.93958	2.41488
XLOC_020901	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020902	61.9456	68.2776	69.3296	73.1027	58.776	56.3968	74.7595	84.3873	68.5068	61.6622	70.4539	53.0883
XLOC_020903	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020904	0.0912296	0.321899	0.240885	0.284306	0.29384	0.639851	0.136896	0.069436	0.401145	0.574967	0.335865	0.378636
XLOC_020905	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020906	0.175364	0	0.340633	0	0	0	0	0.0667346	0	0	0.135587	0
XLOC_020907	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020908	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020909	0	0	0	0	0	0	0	0	0	0	0.624085	0
XLOC_020910	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020911	0	0.231194	0.219374	0.112765	0.350962	0.242777	0	0	0.0521853	0.104716	0.0642436	0.0862016
XLOC_020912	64.3262	58.418	57.4951	56.532	52.0764	56.907	57.1388	60.3493	52.0433	59.8156	61.133	73.2225
XLOC_020913	52.0812	44.3573	42.1977	41.6956	39.885	46.4856	47.1958	43.1308	48.8106	44.2874	48.5622	46.4272
XLOC_020914	0	0	0	0	0	0	0	0	0.0365793	0.0734008	0.0450316	0
XLOC_020915	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020916	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020917	0	0	0.226215	0	0	0	0	0	0	0	0	0
XLOC_020918	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020919	0	0	0	0	0	0	0.126672	0	0	0	0	0
XLOC_020920	6.38805	7.75356	6.63697	6.11735	7.45121	6.62529	6.94504	7.50284	5.71089	7.17513	5.80625	6.68368
XLOC_020921	0	0	0	0.0900408	0	0	0	0	0.0833382	0	0	0
XLOC_020922	0.0951639	0.0294207	0.188436	0.172199	0.0803913	0.1761	0.118988	0.120717	0.109574	0.149914	0.183946	0.164544
XLOC_020923	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020924	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020925	0	0	0.148053	0.076104	0	0	0	0	0.140878	0	0.086715	0
XLOC_020926	7.50769	5.84978	5.15059	5.13307	4.85275	5.85627	6.32432	7.43837	5.73365	6.79055	5.02829	5.13767
XLOC_020927	2.58613	2.88718	4.48866	4.09466	2.95337	3.97402	3.73656	4.41053	3.15822	3.53081	3.33255	3.13011
XLOC_020928	0.307251	0	0	0	0	0	0.230502	0	0	0	0.237558	0.318754
XLOC_020929	0	0	0	0.0648426	0	0	0	0	0	0	0	0
XLOC_020930	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020931	63.9599	63.7923	63.2959	65.0721	63.4849	67.0553	68.6489	64.9293	64.7696	59.1257	70.0849	62.6036
XLOC_020932	0.615977	0.510594	0.515947	0.31821	0.397552	0.475866	0.765227	0.292058	0.718184	0.36906	0.44794	0.44583
XLOC_020933	0.215568	0.333223	0.474279	0.398197	0.333858	0.734827	0.44024	0.574249	0.413685	0.611261	0.407419	0.57152
XLOC_020934	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020935	10.8777	13.2455	10.7363	13.9041	11.5204	12.2293	12.1977	15.2805	12.6091	14.2884	13.4423	12.955
XLOC_020936	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020937	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020938	0	0	0	0.68927	0	0	0	0	0	0	0	0
XLOC_020939	0.417021	0	1.28451	0.660276	0.352286	0.487385	0.312853	0.3174	0.785733	0.875926	0.537383	0.288423
XLOC_020940	0.0953112	0.353595	0	0.0646747	0	0.16709	0	0.0725425	0.239442	0.120117	0.147384	0.0988795
XLOC_020941	30.3032	36.5945	28.4101	31.1377	27.4799	29.3449	32.4767	34.8315	30.995	30.8637	31.9408	38.8801
XLOC_020942	0.179266	0.166265	1.49876	0.202739	0.252397	0.34919	0.493118	0.136442	0.225177	0.301229	0.0462013	0.371955
XLOC_020943	7.01693	8.31751	7.89947	8.19901	7.68659	8.05719	6.75239	7.31223	7.26949	6.45675	6.69291	6.99049
XLOC_020944	0.473127	0.932479	0.390354	0.48157	0.499603	0.483838	0.399312	0.495141	0.482866	0.708063	0.365809	0.552195
XLOC_020945	0	0	0	0	0.0737553	0.05102	0	0	0.0548342	0.220063	0	0.090577
XLOC_020946	3.15206	6.2044	2.88634	4.23401	3.6089	4.24754	3.32981	4.42302	3.51476	3.15867	4.33801	3.1777
XLOC_020947	2.98864	4.08473	3.66788	4.62505	3.5878	5.54562	4.40535	4.82866	4.54426	3.53499	3.24317	4.22076
XLOC_020948	0.472082	0.562944	0.15688	0.3661	0.284856	0.555628	0.35416	0.256647	0.261256	0.212481	0.183781	0.554856
XLOC_020949	0	0	0	0	0	0	0	0	0.0554125	0.111192	0	0
XLOC_020950	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020951	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020952	0	0	1.03825	0	0	0.459606	0.590042	0	0	0	0	0
XLOC_020953	20.6408	21.2316	20.5367	21.7628	19.8331	21.3152	19.3189	19.9923	19.9878	18.9381	20.9924	22.4512
XLOC_020954	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020955	56.4349	55.5875	49.7314	54.2592	51.8883	53.2965	53.1178	50.1499	53.6337	54.3741	54.8591	51.7506
XLOC_020956	16.6644	16.5525	17.267	14.242	14.65	15.1793	13.7499	15.0471	14.4112	14.8155	15.4842	16.2532
XLOC_020957	50.6322	49.609	47.1264	46.0679	46.7016	46.3008	45.3	44.5921	45.0474	48.333	44.9834	43.4275
XLOC_020958	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020959	11.0017	8.0481	10.7901	6.41392	9.32663	6.31584	9.06732	7.22366	8.9777	5.63878	9.91398	6.34983
XLOC_020960	0	0	0.321157	0.144208	0	0	0	0	0.076398	0	0	0.171546
XLOC_020961	5.00323	4.23388	4.96537	5.12674	5.44513	5.44436	4.94471	4.89634	4.31193	4.88552	5.91128	6.5092
XLOC_020962	13.6926	11.6925	12.5873	12.0661	11.2151	12.7862	10.9624	10.9791	12.1851	11.1753	12.0263	11.811
XLOC_020963	0	0	0	0.146406	0	0	0	0	0	0	0	0
XLOC_020964	0.523525	0.142029	0.0447402	0.099938	0.129451	0.206375	0.114985	0.179276	0.148013	0.101034	0.0654922	0.318392
XLOC_020965	0.239896	0.667652	0	0.488431	0	0.40423	0.179972	0.182588	0.150667	0.604771	0.185481	0
XLOC_020966	0	0	0	0.0431687	0	0	0	0	0	0	0	0
XLOC_020967	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020968	2.73066	5.23408	3.76491	5.55878	4.4085	4.82256	5.55388	5.58842	4.23032	5.92676	5.34856	3.84014
XLOC_020969	0	0	0	0	0	0	0	0	72.8201	0	0	0
XLOC_020970	12.9773	15.2243	11.5347	14.769	12.7655	15.6705	11.8633	13.1684	13.6008	14.2045	13.1596	16.9672
XLOC_020971	0	0	0	0	0.0664506	0	0	0	0	0.0991493	0.060819	0.163236
XLOC_020972	12.1622	13.7424	13.2608	14.1442	12.0623	14.4239	11.2773	13.8169	12.8209	15.5988	13.0095	16.8977
XLOC_020973	5.25609	5.44933	5.2812	5.4294	6.02393	5.3115	4.9729	4.26802	5.79269	4.57777	5.42281	5.10556
XLOC_020974	16.6579	17.9268	16.6621	16.9227	17.3032	18.7183	15.1436	15.5029	16.8654	15.5464	19.9504	15.8748
XLOC_020975	0	0.049626	0.353595	0.0363076	0.0452005	0.0625622	0.040141	0.0814848	0.134566	0.101235	0.0827761	0.0555097
XLOC_020976	0.13434	0.498387	0.532019	0.729264	0.567429	0.392517	0.100783	0	0.506234	0.169303	0.207736	0.139369
XLOC_020977	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020978	11.2032	12.1565	10.7536	10.5957	9.01566	11.6601	9.98403	10.3103	10.6348	11.1083	10.5021	10.9009
XLOC_020979	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020980	0.812547	0	0	0.275682	0.686413	1.8993	1.52395	0.618439	1.2758	0.768016	0.31412	0
XLOC_020981	0	0.572804	0	0.209539	0	0.18045	0	0	0.387882	0	0	0
XLOC_020982	7.45111	8.95832	8.38055	8.21718	7.30115	8.16691	6.35893	8.76173	8.94201	8.86852	7.49177	8.81677
XLOC_020983	0	0.0382793	0.218091	0.0280061	0.0348657	0.0482596	0	0	0.0259213	0.156168	0.0638523	0.0856764
XLOC_020984	0	0	0.195303	0	0	0	0	0	0	0.186452	0	0
XLOC_020985	17.4886	15.5675	12.3219	14.1273	12.977	14.3091	14.7902	13.6702	12.6448	13.4252	14.0132	15.7631
XLOC_020986	6.07472	4.82928	5.0406	5.34693	4.45727	5.35521	4.76564	6.36728	5.45035	5.81836	5.7167	5.94203
XLOC_020987	24.7733	25.1799	23.1407	24.1024	21.8514	23.0804	21.5658	22.7794	23.7647	23.2251	23.0024	23.7298
XLOC_020988	8.3612	7.42976	7.66675	8.08574	8.75507	7.60693	7.69994	9.45045	7.67251	9.2438	8.86472	7.94705
XLOC_020989	358.525	309.155	291.155	332.33	327.91	333.436	394.204	369.272	289.483	348.597	330.434	353.916
XLOC_020990	0	0	0	0	254.166	175.818	225.716	228.996	0	0	0	0
XLOC_020991	0	0	0.0478639	0	0	0	0	0	0.0455441	0	0	0
XLOC_020992	0	0	0	0	0	0.0303386	0	0	0	0	0	0
XLOC_020993	0.464086	0.407775	0.935071	0.480655	0.144438	0.485298	0.329837	0.223087	0.536919	0.369392	0.0377705	0.354761
XLOC_020994	25.7358	23.1059	23.9045	22.8997	26.0518	22.254	23.3003	24.0984	23.1595	23.0287	26.135	23.9098
XLOC_020995	0.323816	0.400447	0.142471	0.366224	0.638301	0.252306	0.32391	0.0821437	0.542348	0.680181	0.250366	0.111966
XLOC_020996	23.6095	45.3634	26.2173	43.0986	38.9889	65.2987	35.0721	53.4617	41.73	57.6696	38.7053	78.1298
XLOC_020997	0.288135	0.334048	0.475453	0.488795	0.365111	0.463034	0.270201	0.38378	0.407169	0.635469	0.389862	0.448383
XLOC_020998	2.18196	4.06939	3.22181	1.64618	2.1644	3.50293	2.12555	0.716142	2.85019	3.40142	1.05394	3.45812
XLOC_020999	0	0.321464	0	0	0.292797	0.506353	0.130011	0.131901	0.435366	0.109202	0	0
XLOC_021000	4.19079	3.23905	4.76384	4.0286	3.93361	5.23804	3.84262	3.80987	5.33718	4.62131	4.23028	5.31384
XLOC_021001	40.0852	24.3111	33.0733	19.9417	26.7616	18.9892	27.7413	15.0504	23.8596	15.546	27.4028	16.8733
XLOC_021002	1.51269	1.98068	5.7184	2.36137	3.66017	3.15424	2.0722	2.12457	3.23343	3.12952	2.42541	2.99946
XLOC_021003	6.19006	4.13895	6.74615	6.05631	7.11409	6.72977	6.69575	6.0809	7.00686	5.89617	6.84508	8.13926
XLOC_021004	4.89947	5.35036	6.57202	5.57675	5.20702	5.17201	4.14989	5.71386	5.11199	4.43178	5.31562	5.65677
XLOC_021005	72.2278	70.3788	67.8885	68.5779	67.1246	75.8279	67.1356	72.9223	69.2514	68.7088	71.1511	66.0956
XLOC_021006	5.16517	5.28615	7.75894	6.52636	5.36644	6.10608	5.21114	6.50694	5.81682	6.06054	5.50838	6.22084
XLOC_021007	0	0	0	0	0.735093	0.254249	0	0	0	0.274161	0.336397	0
XLOC_021008	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021009	0	0.143565	0.64877	0.210081	0.138355	0.286528	0.368698	0.249345	0.205749	0.206435	0.598924	0
XLOC_021010	0.15556	0.396765	0.308028	0.540981	0.27925	0.238622	0.218817	0.221997	0.354162	0.294069	0.300687	0.161384
XLOC_021011	17.3959	18.4213	15.5066	17.3108	16.8165	17.7635	15.3714	18.1541	15.5717	18.1094	16.1886	17.4425
XLOC_021012	0	0	0	0	0	0	0	0	0.273904	0.274811	0	0
XLOC_021013	0.0283411	0.0788569	0	0	0	0.033123	0	0	0	0.0357171	0.0219126	0.0294021
XLOC_021014	16.9969	16.044	15.4408	14.5968	15.3921	14.2032	15.6615	15.3049	15.011	13.2979	16.6463	11.7033
XLOC_021015	5.88754	7.1062	5.74918	6.12942	5.51865	5.65557	5.62698	6.01569	4.55879	6.04768	4.61445	4.68556
XLOC_021016	0	0	0	0	0	0	0	92.559	0	0	0	0
XLOC_021017	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021018	1.9631	0	1.29572	0.999066	0.829176	0.57358	0	0.37353	0.61646	0.618501	1.5163	0.509143
XLOC_021019	5.11488	9.33183	4.76892	4.83652	5.12166	5.27009	5.71339	5.72248	6.31609	5.72175	5.88828	4.96335
XLOC_021020	2.12763	2.95999	6.31947	2.1656	4.49339	4.04077	0.399042	2.02421	3.34066	5.69792	3.70132	1.10364
XLOC_021021	0.0693466	0	0	0.180379	0	0.0810476	0.0520245	0.105561	0.0435534	0	0.0536171	0.143886
XLOC_021022	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021023	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021024	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021025	2.22792	1.5273	2.04595	1.77471	2.04574	2.2076	2.03476	2.28551	2.61599	2.62465	2.39662	2.11035
XLOC_021026	10.3368	10.5085	6.18602	9.40506	7.81832	8.82436	9.42359	11.5646	8.30902	10.0237	11.4516	10.7385
XLOC_021027	14.8738	13.3952	14.6264	13.1645	15.2599	14.0579	12.8726	13.1581	13.3489	12.6052	14.0667	13.9546
XLOC_021028	13.446	13.6418	11.8894	15.1792	13.1654	14.3271	14.5023	13.1058	14.7619	14.2589	11.9555	12.2568
XLOC_021029	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021030	0.167407	0.40369	0.441981	0.56798	0.678814	0.371741	0.226061	0.458694	0.63084	0.61183	0.569511	0.451552
XLOC_021031	7.0241	11.1575	9.68914	10.1899	8.60182	7.42533	8.58536	9.19049	6.78281	8.58784	9.64128	9.17027
XLOC_021032	26.029	26.8459	23.8539	23.5324	24.2944	26.9636	22.9477	25.5757	24.6175	25.9962	24.2722	24.4554
XLOC_021033	0	0	0	0	0	0	0	0.0610103	0	0	0	0
XLOC_021034	0	0	0	0	0	0	0	0	0	0.513144	0	0
XLOC_021035	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021036	8.05613	9.45302	7.62499	8.14074	8.11088	8.6227	6.70714	8.48505	8.0403	8.60007	8.73311	9.38825
XLOC_021037	0.639543	0.724974	0.656639	0.0964379	0.360177	0.622877	0.79965	0.324509	0.714073	0.358218	0.714246	0.294883
XLOC_021038	0	0.132633	0.251704	0.194075	0.0402685	0.0835667	0.143044	0.108842	0	0.0901114	0.0737115	0.197811
XLOC_021039	0	0	0.25021	0	0	0	0	0	0	0	0	0
XLOC_021040	14.883	13.3104	12.5445	11.0948	12.9568	16.5368	15.6475	13.3059	14.3479	14.4859	15.5535	16.3855
XLOC_021041	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021042	6.00962	7.31559	7.68529	6.88148	4.28349	6.58465	5.63558	6.14631	5.54359	5.08858	4.50128	5.45529
XLOC_021043	0.0499182	0.204931	0.241888	0.0467102	0.0843496	0.0291705	0.0561785	0.088524	0.0848272	0.177248	0.110178	0.151457
XLOC_021044	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021045	19.5047	13.8966	12.5709	15.4203	11.8558	14.3493	10.7493	13.5208	11.5957	14.8684	14.4993	13.3005
XLOC_021046	3.6101	5.17126	3.95787	4.16318	3.85641	3.49504	4.37606	4.05636	4.33156	4.05633	3.91894	3.9347
XLOC_021047	9.98607	6.95782	3.59619	7.36669	7.49063	5.87251	10.3686	5.42469	6.49802	6.77989	8.25441	6.15726
XLOC_021048	35.2196	33.1737	33.3771	30.6871	28.9999	31.3922	33.1046	26.441	31.9746	31.7782	34.8068	32.9838
XLOC_021049	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021050	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021051	25.0291	23.7185	24.9599	20.3067	17.4666	19.316	22.2467	22.363	21.6144	23.9145	23.6639	26.3895
XLOC_021052	0	0	0	0	0	0	0	0	0.0566342	0	0	0
XLOC_021053	4.15206	4.28737	4.67717	3.68145	3.92842	4.64235	4.44393	3.64474	3.59864	4.13381	3.78811	3.9629
XLOC_021054	4.76792	4.92959	4.53997	4.01323	4.64405	4.598	4.10467	3.21249	4.90902	3.79245	3.64614	4.05444
XLOC_021055	14.514	16.4073	13.5991	16.1118	12.0765	14.7203	13.3823	11.6504	12.8686	15.4846	17.7784	17.5258
XLOC_021056	8.76088	10.1773	9.23504	7.67262	8.89994	8.30367	6.95851	9.80932	9.91988	9.09779	7.96974	8.45694
XLOC_021057	5.99581	5.33332	5.87837	5.97194	5.21316	4.87655	4.81376	4.43004	5.2191	5.85501	6.50639	4.9835
XLOC_021058	0	0.302116	0	0	0.550349	0.380702	0	0.247924	0	0.615776	0	0.67587
XLOC_021059	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021060	1.02436	1.90013	2.70447	2.08527	1.73069	3.19252	1.53696	0.77965	1.50115	1.0758	0.264002	1.77118
XLOC_021061	3.44491	2.78719	1.74162	2.23812	2.0433	2.99821	2.69437	3.2914	2.85409	3.18684	2.4935	2.50932
XLOC_021062	0.0827918	0.230362	0.218584	0.224718	0.0699398	0.241903	0	0.189041	0.155993	0.260848	0	0
XLOC_021063	1.80367	3.32768	3.75423	3.02477	2.63824	3.04139	3.14204	2.64616	2.99615	2.91657	2.9794	2.89746
XLOC_021064	107.927	116.598	109.336	95.3171	94.4027	122.279	106.205	109.555	97.2708	109.121	113.817	110.831
XLOC_021065	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021066	0	0.277558	0	0.135379	0	0.116585	0.0748361	0.151848	0.187952	0.062858	0.0771271	0.103488
XLOC_021067	0	0.126724	0.180368	0.185429	0.461694	0	0	0	0	0.344388	0.105642	0
XLOC_021068	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021069	3.8481	4.29554	4.49551	4.43331	4.37968	4.15874	2.98506	3.31589	3.81383	4.48073	3.99933	4.27758
XLOC_021070	0	0	0.259568	0	0	0	0.0737568	0.0748288	0.061747	0	0.152029	0.101996
XLOC_021071	0.21742	0.302477	0.574024	0.368833	0.459173	0.444684	0.407775	0.330961	0.955856	0.47951	0.252155	0.451119
XLOC_021072	0.453953	0.481178	0.385235	0.440052	0.575229	0.511602	0.340559	0.296151	0.54985	0.449508	0.350985	0.201833
XLOC_021073	1.49777	0.854023	1.22703	1.80379	1.62014	0.923669	1.46745	1.55823	2.33882	1.06422	1.06683	1.07277
XLOC_021074	0.492088	0	0	0	0	0.287559	0	0.374534	0	0	0	0
XLOC_021075	0.0861743	0	0.0568786	0.0877121	0.0727972	0.0503572	0.129297	0.0327941	0	0.108602	0	0
XLOC_021076	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021077	0	0	0.342004	0.388253	0.150577	0	0	0	0.0559729	0.304381	0	0.501128
XLOC_021078	33.4344	29.7812	32.2956	32.7605	31.486	32.796	28.3199	32.7233	28.7519	30.9348	32.3315	30.8226
XLOC_021079	0	0	0.0399995	0.041122	0.17918	0.0708268	0.0454637	0.0230623	0.0570914	0.114561	0.0468555	0.0314352
XLOC_021080	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021081	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021082	0	0	0.225481	0	0	0	0	0	0	0	0	0
XLOC_021083	31.772	30.4582	33.2479	31.3425	32.7793	28.7598	34.9856	28.8559	33.5369	22.6002	29.5196	30.6532
XLOC_021084	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021085	5.07649	6.42044	6.94508	7.32787	7.09544	8.73776	6.50894	8.85157	6.02879	7.50277	5.9232	7.85195
XLOC_021086	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021087	0	0	0	0.343086	0	0.295459	0	0	0	0	0	0
XLOC_021088	37.8693	50.2912	48.5451	53.3554	58.3579	56.9119	54.964	45.259	53.8131	41.8968	43.9387	47.8261
XLOC_021089	15.7344	14.7198	12.8676	13.8663	15.0449	13.9673	15.3782	15.0356	16.3809	16.627	16.5435	13.2261
XLOC_021090	5.63018	5.54639	4.53496	4.53247	4.9982	5.68788	5.36882	5.08413	4.63369	5.5722	4.56858	5.67597
XLOC_021091	0	0	0.0751722	0.115923	0	0.0332767	0.0427206	0.0866831	0.0357645	0.179414	0	0.059077
XLOC_021092	0	0	0	0	0	0	0	0	0	0	0.431197	0
XLOC_021093	0.189349	0.263424	0.208297	0.128485	0.186615	0.331946	0.0473502	0.31225	0.0991006	0.159086	0.146399	0.327396
XLOC_021094	10.6257	11.0427	10.0087	10.162	9.61475	9.95769	9.97975	9.91275	10.1734	9.50594	9.74659	9.67195
XLOC_021095	9.43186	7.66566	7.59045	8.45778	4.95629	7.40512	7.31615	7.55793	7.42212	7.05105	7.16029	7.12234
XLOC_021096	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021097	17.3659	21.0441	15.1008	19.3781	18.1566	21.3433	17.0681	19.5969	17.6345	23.0805	18.4885	24.4725
XLOC_021098	3.63546	3.79328	3.59933	3.49476	2.94316	5.22257	3.63647	3.68932	4.66165	2.48172	3.51355	4.55731
XLOC_021099	0	24.3303	0	17.8006	0	0	0	0	49.4267	0	0	0
XLOC_021100	16.6727	14.2172	14.9138	13.9814	13.4539	14.5126	13.3294	15.3414	14.9099	14.0498	15.3536	13.3212
XLOC_021101	0.0743922	0	0.294612	0.151439	0.188532	0.0869443	0.111619	0	0.0467222	0.0468768	0.345108	0.0771773
XLOC_021102	253.733	271.703	221.725	249.341	245.453	268.864	280.019	296.522	236.443	302.056	269.993	280.27
XLOC_021103	25.6887	25.5625	20.8538	23.4591	21.1737	24.8323	23.4779	23.974	22.0446	23.3581	24.5396	23.8111
XLOC_021104	4.78573	6.59456	7.76157	6.49484	4.38935	7.99032	6.5651	5.41168	4.55147	4.91117	6.44892	7.23456
XLOC_021105	6.95735	8.00426	6.72511	7.1202	7.57952	6.35394	6.47441	6.80001	6.18427	7.11508	5.76138	8.08554
XLOC_021106	7.0331	10.9416	9.59099	8.75464	7.96965	8.45772	7.84202	8.10696	9.38752	7.61151	9.07263	7.43309
XLOC_021107	0	0	0	0	0.293003	0	0	0	0	0	0	0
XLOC_021108	6.18272	6.43133	6.50567	5.86741	5.79064	6.64991	5.47862	5.42181	7.09079	6.86032	6.16131	6.92566
XLOC_021109	5.1098	7.01822	6.67629	6.06726	5.49247	6.1291	4.63136	5.4998	6.09651	5.34955	5.45661	6.01128
XLOC_021110	0	0.13596	0.0967568	0.298416	0.061918	0.0856632	0	0.0557864	0.0920674	0	0.113341	0
XLOC_021111	5.68083	5.51278	6.51944	5.67405	5.6616	6.32661	4.49848	4.81472	5.49247	5.46916	4.99465	5.49124
XLOC_021112	0	0	1.03034	0	0	0.273663	0	0.118812	0.196081	0.491826	0.241389	0.161947
XLOC_021113	0	0	0	0.107847	0	0.0928752	0	0	0	0	0	0
XLOC_021114	0.098658	0.503266	0	0.23431	0.166686	0	0.407077	0.15018	0.495699	0.155419	0.11442	0
XLOC_021115	0	0	0	0.52471	0.653229	3.16308	0	0	1.45695	0.974516	0.597869	0.802215
XLOC_021116	21.3871	24.3199	21.0698	21.4481	18.9934	21.5796	18.4174	20.4319	18.0562	19.2197	22.3817	20.8781
XLOC_021117	1717.45	1679.88	1471.45	1692.26	1546.9	1771.07	1724.23	1638.34	1603.39	1722.85	2013.55	1835.68
XLOC_021118	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021119	4.52661	5.02027	4.80688	5.94072	4.82032	6.32568	5.09363	6.16352	5.82786	5.50895	7.10612	7.24794
XLOC_021120	0	0	0	0	0.0871013	0	0	0	0	0	0	0
XLOC_021121	3.31813	5.31796	3.89958	5.54784	5.43086	4.30303	4.62742	4.5955	4.79845	6.0337	4.97059	5.4018
XLOC_021122	277.49	253.743	236.473	267.805	267.909	263.585	283.161	279.574	244.525	268.678	275.128	266.513
XLOC_021123	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021124	22.9271	21.1475	24.0573	20.5439	21.8511	23.3603	20.7283	22.4997	21.0717	23.4434	24.9342	20.6489
XLOC_021125	0	0	0	0	0	0	22.1122	0	0	0	0	0
XLOC_021126	35.1309	32.316	31.8223	31.7382	30.7548	33.1498	34.8423	31.4037	28.8073	31.8059	32.4421	30.9408
XLOC_021127	109.823	96.2738	95.3113	89.9418	95.9102	94.4985	99.3689	91.2084	94.1979	85.1094	90.5244	86.8556
XLOC_021128	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_021129	1.9812	3.80175	11.9945	2.59602	3.86671	2.67478	1.2813	2.13188	4.76264	3.22865	3.16926	3.26024
